config,run_id,file,group,kw_v2,faithfulness,context_recall,latency_sec,ingestion_success,timeout_rate,fallback_rate,p95_latency_sec
C_rule_multi_route,1,한국해양조사협회_2024년 항해용 간행물 품질관리 업무보조 시스템 구축.hwp,central,,,,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,36.35975158693196
A_single_pipeline,1,한영대학_한영대학교 특성화 맞춤형 교육환경 구축 - 트랙운영 학사정보.hwp,central,,,,28.0,0.8249137318359602,0.17508626816403985,0.06351035217968479,30.859751586931953
B_rule_single_route,1,한영대학_한영대학교 특성화 맞춤형 교육환경 구축 - 트랙운영 학사정보.hwp,central,,,,30.5,0.796165712800213,0.203834287199787,0.06696011446397443,33.35975158693196
C_rule_multi_route,1,한영대학_한영대학교 특성화 맞춤형 교육환경 구축 - 트랙운영 학사정보.hwp,central,,,,33.5,0.7572203403540398,0.2427796596459601,0.15163355915751522,36.35975158693196
A_single_pipeline,1,고려대학교_차세대 포털·학사 정보시스템 구축사업.pdf,extreme,,,,73.20018604022619,0.15000000000000002,0.85,0.127,42.80049572376276
B_rule_single_route,1,고려대학교_차세대 포털·학사 정보시스템 구축사업.pdf,extreme,,,,75.70018604022619,0.15000000000000002,0.85,0.127,46.25049572376276
C_rule_multi_route,1,고려대학교_차세대 포털·학사 정보시스템 구축사업.pdf,extreme,,,,75.70018604022619,0.15000000000000002,0.85,0.127,46.25049572376276
A_single_pipeline,1,기초과학연구원_2025년도 중이온가속기용 극저온시스템 운전 용역.pdf,central,,,,28.0,0.8249137318359602,0.17508626816403985,0.05851035217968478,30.859751586931953
B_rule_single_route,1,기초과학연구원_2025년도 중이온가속기용 극저온시스템 운전 용역.pdf,central,,,,31.5,0.7837237376544266,0.2162762623455734,0.06345315148146881,33.35975158693196
C_rule_multi_route,1,기초과학연구원_2025년도 중이온가속기용 극저온시스템 운전 용역.pdf,central,,,,34.5,0.7431680086124812,0.25683199138751883,0.14831983896650225,36.35975158693196
A_single_pipeline,1,서울시립대학교_[사전공개] 학업성취도 다차원 종단분석 통합시스템 1차.pdf,extreme,,,,37.19269420541487,0.6526551004064614,0.3473448995935386,0.06668138795122464,42.80049572376276
B_rule_single_route,1,서울시립대학교_[사전공개] 학업성취도 다차원 종단분석 통합시스템 1차.pdf,extreme,,,,39.69269420541487,0.6090285433644418,0.39097145663555827,0.071916574796267,46.25049572376276
C_rule_multi_route,1,서울시립대학교_[사전공개] 학업성취도 다차원 종단분석 통합시스템 1차.pdf,extreme,,,,39.69269420541487,0.6090285433644418,0.39097145663555827,0.071916574796267,46.25049572376276
A_single_pipeline,1,서울특별시_2024년 지도정보 플랫폼 및 전문활용 연계 시스템 고도화 용.pdf,extreme,,,,38.43559758926413,0.6239716138462368,0.37602838615376327,0.0701234063384516,42.80049572376276
B_rule_single_route,1,서울특별시_2024년 지도정보 플랫폼 및 전문활용 연계 시스템 고도화 용.pdf,extreme,,,,40.93559758926413,0.5790659590883027,0.4209340409116973,0.07551208490940367,46.25049572376276
C_rule_multi_route,1,서울특별시_2024년 지도정보 플랫폼 및 전문활용 연계 시스템 고도화 용.pdf,extreme,,,,40.93559758926413,0.5790659590883027,0.4209340409116973,0.07551208490940367,46.25049572376276
